p_mean_age,p_max_age,p_proportion_wearing_masks,p_healthcare_capacity,p_self_isolate_proportion,p_lockdown,p_lockdown_percentage,p_lockdown_compliance,r_timesteps,r_dead,r_recovered,r_infected,r_infectious,r_unaffected
31.787109375,77.861328125,0.34423828125,33.3251953125,0.75830078125,False,0.48718994140625,17.941650390625,2418,13,456,0,0,31
31.787109375,62.744140625,0.40576171875,52.1240234375,0.52099609375,True,0.00765869140625,17.941650390625,1754,14,438,0,0,48
37.880859375,77.861328125,0.40576171875,52.1240234375,0.52099609375,True,0.00765869140625,17.941650390625,1981,16,455,0,0,29
37.880859375,62.744140625,0.34423828125,52.1240234375,0.52099609375,True,0.00765869140625,17.941650390625,2679,14,446,0,0,40
37.880859375,62.744140625,0.40576171875,33.3251953125,0.52099609375,True,0.00765869140625,17.941650390625,2065,20,412,0,0,68
37.880859375,62.744140625,0.40576171875,52.1240234375,0.75830078125,True,0.00765869140625,17.941650390625,2076,6,461,0,0,33
37.880859375,62.744140625,0.40576171875,52.1240234375,0.52099609375,False,0.00765869140625,17.941650390625,2069,16,446,0,0,38
37.880859375,62.744140625,0.40576171875,52.1240234375,0.52099609375,True,0.48718994140625,17.941650390625,1583,9,441,0,0,50
37.880859375,62.744140625,0.40576171875,52.1240234375,0.52099609375,True,0.00765869140625,52.922119140625,2199,11,456,0,0,33
37.880859375,62.744140625,0.40576171875,52.1240234375,0.52099609375,True,0.00765869140625,17.941650390625,1783,16,428,0,0,56
41.787109375,107.861328125,0.84423828125,158.3251953125,0.25830078125,True,0.23968994140625,3.172119140625,1373,21,470,0,0,9
47.880859375,107.861328125,0.84423828125,158.3251953125,0.25830078125,True,0.23968994140625,3.172119140625,1596,17,477,0,0,6
41.787109375,92.744140625,0.84423828125,158.3251953125,0.25830078125,True,0.23968994140625,3.172119140625,2241,9,436,0,0,55
41.787109375,107.861328125,0.90576171875,158.3251953125,0.25830078125,True,0.23968994140625,3.172119140625,1282,27,470,0,0,3
41.787109375,107.861328125,0.84423828125,177.1240234375,0.25830078125,True,0.23968994140625,3.172119140625,1991,18,439,0,0,43
41.787109375,107.861328125,0.84423828125,158.3251953125,0.02099609375,True,0.23968994140625,3.172119140625,2253,9,445,0,0,46
41.787109375,107.861328125,0.84423828125,158.3251953125,0.25830078125,False,0.23968994140625,3.172119140625,1662,14,425,0,0,61
41.787109375,107.861328125,0.84423828125,158.3251953125,0.25830078125,True,0.25515869140625,3.172119140625,1824,22,470,0,0,8
41.787109375,107.861328125,0.84423828125,158.3251953125,0.25830078125,True,0.23968994140625,67.691650390625,1924,12,459,0,0,29
41.787109375,92.744140625,0.90576171875,177.1240234375,0.02099609375,False,0.25515869140625,67.691650390625,1761,12,474,0,0,14
47.880859375,107.861328125,0.90576171875,177.1240234375,0.02099609375,False,0.25515869140625,67.691650390625,2021,22,434,0,0,44
47.880859375,92.744140625,0.84423828125,177.1240234375,0.02099609375,False,0.25515869140625,67.691650390625,2102,13,461,0,0,26
47.880859375,92.744140625,0.90576171875,158.3251953125,0.02099609375,False,0.25515869140625,67.691650390625,1770,22,459,0,0,19
47.880859375,92.744140625,0.90576171875,177.1240234375,0.25830078125,False,0.25515869140625,67.691650390625,1868,20,422,0,0,58
47.880859375,92.744140625,0.90576171875,177.1240234375,0.02099609375,True,0.25515869140625,67.691650390625,2427,15,431,0,0,54
47.880859375,92.744140625,0.90576171875,177.1240234375,0.02099609375,False,0.23968994140625,67.691650390625,2060,14,446,0,0,40
47.880859375,92.744140625,0.90576171875,177.1240234375,0.02099609375,False,0.25515869140625,3.172119140625,1864,12,426,0,0,62
47.880859375,92.744140625,0.90576171875,177.1240234375,0.02099609375,False,0.25515869140625,67.691650390625,2132,14,445,0,0,41
46.787109375,62.861328125,0.09423828125,95.8251953125,0.00830078125,True,0.36343994140625,28.047119140625,2626,10,449,0,0,41
42.880859375,62.861328125,0.09423828125,95.8251953125,0.00830078125,True,0.36343994140625,28.047119140625,1769,11,472,0,0,17
46.787109375,107.744140625,0.09423828125,95.8251953125,0.00830078125,True,0.36343994140625,28.047119140625,2184,7,426,0,0,67
46.787109375,62.861328125,0.65576171875,95.8251953125,0.00830078125,True,0.36343994140625,28.047119140625,2082,14,435,0,0,51
46.787109375,62.861328125,0.09423828125,239.6240234375,0.00830078125,True,0.36343994140625,28.047119140625,1922,19,439,0,0,42
46.787109375,62.861328125,0.09423828125,95.8251953125,0.77099609375,True,0.36343994140625,28.047119140625,2067,15,440,0,0,45
46.787109375,62.861328125,0.09423828125,95.8251953125,0.00830078125,True,0.36343994140625,28.047119140625,1895,11,438,0,0,51
46.787109375,62.861328125,0.09423828125,95.8251953125,0.00830078125,True,0.37890869140625,28.047119140625,1988,12,449,0,0,39
46.787109375,62.861328125,0.09423828125,95.8251953125,0.00830078125,True,0.36343994140625,42.816650390625,1965,22,458,0,0,20
46.787109375,107.744140625,0.65576171875,239.6240234375,0.77099609375,True,0.37890869140625,42.816650390625,2120,11,446,0,0,43
42.880859375,62.861328125,0.65576171875,239.6240234375,0.77099609375,True,0.37890869140625,42.816650390625,2172,13,465,0,0,22
42.880859375,107.744140625,0.09423828125,239.6240234375,0.77099609375,True,0.37890869140625,42.816650390625,1826,19,454,0,0,27
42.880859375,107.744140625,0.65576171875,95.8251953125,0.77099609375,True,0.37890869140625,42.816650390625,2019,15,434,0,0,51
42.880859375,107.744140625,0.65576171875,239.6240234375,0.00830078125,True,0.37890869140625,42.816650390625,2082,11,439,0,0,50
42.880859375,107.744140625,0.65576171875,239.6240234375,0.77099609375,True,0.37890869140625,42.816650390625,1736,13,430,0,0,57
42.880859375,107.744140625,0.65576171875,239.6240234375,0.77099609375,True,0.36343994140625,42.816650390625,2155,14,440,0,0,46
42.880859375,107.744140625,0.65576171875,239.6240234375,0.77099609375,True,0.37890869140625,28.047119140625,1919,15,434,0,0,51
42.880859375,107.744140625,0.65576171875,239.6240234375,0.77099609375,True,0.37890869140625,42.816650390625,2145,24,435,0,0,41
36.787109375,92.861328125,0.59423828125,220.8251953125,0.50830078125,False,0.11593994140625,77.797119140625,1841,9,460,0,0,31
32.880859375,92.861328125,0.59423828125,220.8251953125,0.50830078125,False,0.11593994140625,77.797119140625,2249,24,428,0,0,48
36.787109375,77.744140625,0.59423828125,220.8251953125,0.50830078125,False,0.11593994140625,77.797119140625,2114,10,453,0,0,37
36.787109375,92.861328125,0.15576171875,220.8251953125,0.50830078125,False,0.11593994140625,77.797119140625,1828,14,452,0,0,34
36.787109375,92.861328125,0.59423828125,114.6240234375,0.50830078125,False,0.11593994140625,77.797119140625,2231,19,434,0,0,47
36.787109375,92.861328125,0.59423828125,220.8251953125,0.27099609375,False,0.11593994140625,77.797119140625,1639,14,462,0,0,24
36.787109375,92.861328125,0.59423828125,220.8251953125,0.50830078125,False,0.11593994140625,77.797119140625,1973,24,451,0,0,25
36.787109375,92.861328125,0.59423828125,220.8251953125,0.50830078125,False,0.13140869140625,77.797119140625,1881,9,434,0,0,57
36.787109375,92.861328125,0.59423828125,220.8251953125,0.50830078125,False,0.11593994140625,92.566650390625,1713,12,460,0,0,28
36.787109375,77.744140625,0.15576171875,114.6240234375,0.27099609375,False,0.13140869140625,92.566650390625,1669,22,474,0,0,4
32.880859375,92.861328125,0.15576171875,114.6240234375,0.27099609375,False,0.13140869140625,92.566650390625,2249,7,449,0,0,44
32.880859375,77.744140625,0.59423828125,114.6240234375,0.27099609375,False,0.13140869140625,92.566650390625,2235,8,447,0,0,45
32.880859375,77.744140625,0.15576171875,220.8251953125,0.27099609375,False,0.13140869140625,92.566650390625,1733,13,445,0,0,42
32.880859375,77.744140625,0.15576171875,114.6240234375,0.50830078125,False,0.13140869140625,92.566650390625,2413,18,425,0,0,57
32.880859375,77.744140625,0.15576171875,114.6240234375,0.27099609375,False,0.13140869140625,92.566650390625,2042,17,454,0,0,29
32.880859375,77.744140625,0.15576171875,114.6240234375,0.27099609375,False,0.11593994140625,92.566650390625,1914,13,445,0,0,42
32.880859375,77.744140625,0.15576171875,114.6240234375,0.27099609375,False,0.13140869140625,77.797119140625,1814,16,426,0,0,58
32.880859375,77.744140625,0.15576171875,114.6240234375,0.27099609375,False,0.13140869140625,92.566650390625,1979,13,439,0,0,48
39.287109375,55.361328125,0.96923828125,189.5751953125,0.63330078125,False,0.30156494140625,40.484619140625,2648,14,446,0,0,40
40.380859375,55.361328125,0.96923828125,189.5751953125,0.63330078125,False,0.30156494140625,40.484619140625,1636,24,433,0,0,43
39.287109375,85.244140625,0.96923828125,189.5751953125,0.63330078125,False,0.30156494140625,40.484619140625,2538,10,450,0,0,40
39.287109375,55.361328125,0.53076171875,189.5751953125,0.63330078125,False,0.30156494140625,40.484619140625,1956,11,461,0,0,28
39.287109375,55.361328125,0.96923828125,83.3740234375,0.63330078125,False,0.30156494140625,40.484619140625,2072,14,450,0,0,36
39.287109375,55.361328125,0.96923828125,189.5751953125,0.89599609375,False,0.30156494140625,40.484619140625,2211,16,450,0,0,34
39.287109375,55.361328125,0.96923828125,189.5751953125,0.63330078125,False,0.30156494140625,40.484619140625,1571,14,468,0,0,18
39.287109375,55.361328125,0.96923828125,189.5751953125,0.63330078125,False,0.19328369140625,40.484619140625,1670,14,463,0,0,23
39.287109375,55.361328125,0.96923828125,189.5751953125,0.63330078125,False,0.30156494140625,80.129150390625,2149,14,448,0,0,38
39.287109375,85.244140625,0.53076171875,83.3740234375,0.89599609375,False,0.19328369140625,80.129150390625,2468,13,433,0,0,54
40.380859375,55.361328125,0.53076171875,83.3740234375,0.89599609375,False,0.19328369140625,80.129150390625,2234,12,452,0,0,36
40.380859375,85.244140625,0.96923828125,83.3740234375,0.89599609375,False,0.19328369140625,80.129150390625,1669,10,460,0,0,30
40.380859375,85.244140625,0.53076171875,189.5751953125,0.89599609375,False,0.19328369140625,80.129150390625,2332,14,441,0,0,45
40.380859375,85.244140625,0.53076171875,83.3740234375,0.63330078125,False,0.19328369140625,80.129150390625,1753,10,458,0,0,32
40.380859375,85.244140625,0.53076171875,83.3740234375,0.89599609375,False,0.19328369140625,80.129150390625,1789,19,444,0,0,37
40.380859375,85.244140625,0.53076171875,83.3740234375,0.89599609375,False,0.30156494140625,80.129150390625,2054,12,437,0,0,51
40.380859375,85.244140625,0.53076171875,83.3740234375,0.89599609375,False,0.19328369140625,40.484619140625,2634,13,454,0,0,33
40.380859375,85.244140625,0.53076171875,83.3740234375,0.89599609375,False,0.19328369140625,80.129150390625,2573,14,436,0,0,50
49.287109375,85.361328125,0.46923828125,64.5751953125,0.13330078125,True,0.05406494140625,90.234619140625,1952,15,447,0,0,38
30.380859375,85.361328125,0.46923828125,64.5751953125,0.13330078125,True,0.05406494140625,90.234619140625,2182,15,438,0,0,47
49.287109375,55.244140625,0.46923828125,64.5751953125,0.13330078125,True,0.05406494140625,90.234619140625,2420,17,441,0,0,42
49.287109375,85.361328125,0.03076171875,64.5751953125,0.13330078125,True,0.05406494140625,90.234619140625,1932,5,439,0,0,56
49.287109375,85.361328125,0.46923828125,208.3740234375,0.13330078125,True,0.05406494140625,90.234619140625,1597,16,460,0,0,24
49.287109375,85.361328125,0.46923828125,64.5751953125,0.39599609375,True,0.05406494140625,90.234619140625,1669,19,456,0,0,25
49.287109375,85.361328125,0.46923828125,64.5751953125,0.13330078125,True,0.05406494140625,90.234619140625,2460,17,436,0,0,47
49.287109375,85.361328125,0.46923828125,64.5751953125,0.13330078125,True,0.44078369140625,90.234619140625,2143,14,432,0,0,54
49.287109375,85.361328125,0.46923828125,64.5751953125,0.13330078125,True,0.05406494140625,30.379150390625,1847,11,441,0,0,48
49.287109375,55.244140625,0.03076171875,208.3740234375,0.39599609375,True,0.44078369140625,30.379150390625,2071,27,425,0,0,48
30.380859375,85.361328125,0.03076171875,208.3740234375,0.39599609375,True,0.44078369140625,30.379150390625,2355,13,451,0,0,36
30.380859375,55.244140625,0.46923828125,208.3740234375,0.39599609375,True,0.44078369140625,30.379150390625,1808,14,439,0,0,47
30.380859375,55.244140625,0.03076171875,64.5751953125,0.39599609375,True,0.44078369140625,30.379150390625,2601,6,449,0,0,45
30.380859375,55.244140625,0.03076171875,208.3740234375,0.13330078125,True,0.44078369140625,30.379150390625,2479,20,462,0,0,18
30.380859375,55.244140625,0.03076171875,208.3740234375,0.39599609375,True,0.44078369140625,30.379150390625,2271,15,428,0,0,57
30.380859375,55.244140625,0.03076171875,208.3740234375,0.39599609375,True,0.05406494140625,30.379150390625,1790,11,437,0,0,52
30.380859375,55.244140625,0.03076171875,208.3740234375,0.39599609375,True,0.44078369140625,90.234619140625,1829,22,475,0,0,3
30.380859375,55.244140625,0.03076171875,208.3740234375,0.39599609375,True,0.44078369140625,30.379150390625,2227,14,438,0,0,48
44.287109375,70.361328125,0.71923828125,127.0751953125,0.38330078125,True,0.42531494140625,65.359619140625,1600,17,476,0,0,7
35.380859375,70.361328125,0.71923828125,127.0751953125,0.38330078125,True,0.42531494140625,65.359619140625,1787,27,455,0,0,18
44.287109375,70.244140625,0.71923828125,127.0751953125,0.38330078125,True,0.42531494140625,65.359619140625,3163,13,440,0,0,47
44.287109375,70.361328125,0.28076171875,127.0751953125,0.38330078125,True,0.42531494140625,65.359619140625,2264,9,473,0,0,18
44.287109375,70.361328125,0.71923828125,145.8740234375,0.38330078125,True,0.42531494140625,65.359619140625,2722,16,429,0,0,55
44.287109375,70.361328125,0.71923828125,127.0751953125,0.64599609375,True,0.42531494140625,65.359619140625,2127,14,442,0,0,44
44.287109375,70.361328125,0.71923828125,127.0751953125,0.38330078125,False,0.42531494140625,65.359619140625,1768,19,462,0,0,19
44.287109375,70.361328125,0.71923828125,127.0751953125,0.38330078125,True,0.31703369140625,65.359619140625,1743,11,423,0,0,66
44.287109375,70.361328125,0.71923828125,127.0751953125,0.38330078125,True,0.42531494140625,55.254150390625,2571,13,443,0,0,44
44.287109375,70.244140625,0.28076171875,145.8740234375,0.64599609375,False,0.31703369140625,55.254150390625,2090,17,432,0,0,51
35.380859375,70.361328125,0.28076171875,145.8740234375,0.64599609375,False,0.31703369140625,55.254150390625,1853,10,445,0,0,45
35.380859375,70.244140625,0.71923828125,145.8740234375,0.64599609375,False,0.31703369140625,55.254150390625,2052,16,440,0,0,44
35.380859375,70.244140625,0.28076171875,127.0751953125,0.64599609375,False,0.31703369140625,55.254150390625,2039,15,450,0,0,35
35.380859375,70.244140625,0.28076171875,145.8740234375,0.38330078125,False,0.31703369140625,55.254150390625,1658,21,448,0,0,31
35.380859375,70.244140625,0.28076171875,145.8740234375,0.64599609375,True,0.31703369140625,55.254150390625,684,0,5,0,0,495
35.380859375,70.244140625,0.28076171875,145.8740234375,0.64599609375,False,0.42531494140625,55.254150390625,2593,10,454,0,0,36
35.380859375,70.244140625,0.28076171875,145.8740234375,0.64599609375,False,0.31703369140625,65.359619140625,2004,13,434,0,0,53
35.380859375,70.244140625,0.28076171875,145.8740234375,0.64599609375,False,0.31703369140625,55.254150390625,1804,15,459,0,0,26
34.287109375,100.361328125,0.21923828125,2.0751953125,0.88330078125,False,0.17781494140625,15.609619140625,1864,14,439,0,0,47
45.380859375,100.361328125,0.21923828125,2.0751953125,0.88330078125,False,0.17781494140625,15.609619140625,2005,14,434,0,0,52
34.287109375,100.244140625,0.21923828125,2.0751953125,0.88330078125,False,0.17781494140625,15.609619140625,2057,10,450,0,0,40
34.287109375,100.361328125,0.78076171875,2.0751953125,0.88330078125,False,0.17781494140625,15.609619140625,2263,13,457,0,0,30
34.287109375,100.361328125,0.21923828125,20.8740234375,0.88330078125,False,0.17781494140625,15.609619140625,1567,27,463,0,0,10
34.287109375,100.361328125,0.21923828125,2.0751953125,0.14599609375,False,0.17781494140625,15.609619140625,2320,17,442,0,0,41
34.287109375,100.361328125,0.21923828125,2.0751953125,0.88330078125,True,0.17781494140625,15.609619140625,1829,12,442,0,0,46
34.287109375,100.361328125,0.21923828125,2.0751953125,0.88330078125,False,0.06953369140625,15.609619140625,1717,27,442,0,0,31
34.287109375,100.361328125,0.21923828125,2.0751953125,0.88330078125,False,0.17781494140625,5.504150390625,1552,14,474,0,0,12
34.287109375,100.244140625,0.78076171875,20.8740234375,0.14599609375,True,0.06953369140625,5.504150390625,2222,11,434,0,0,55
45.380859375,100.361328125,0.78076171875,20.8740234375,0.14599609375,True,0.06953369140625,5.504150390625,2171,14,439,0,0,47
45.380859375,100.244140625,0.21923828125,20.8740234375,0.14599609375,True,0.06953369140625,5.504150390625,1869,11,444,0,0,45
45.380859375,100.244140625,0.78076171875,2.0751953125,0.14599609375,True,0.06953369140625,5.504150390625,1807,5,472,0,0,23
45.380859375,100.244140625,0.78076171875,20.8740234375,0.88330078125,True,0.06953369140625,5.504150390625,2134,16,430,0,0,54
45.380859375,100.244140625,0.78076171875,20.8740234375,0.14599609375,False,0.06953369140625,5.504150390625,2218,7,463,0,0,30
45.380859375,100.244140625,0.78076171875,20.8740234375,0.14599609375,True,0.17781494140625,5.504150390625,1841,9,444,0,0,47
45.380859375,100.244140625,0.78076171875,20.8740234375,0.14599609375,True,0.06953369140625,15.609619140625,1908,10,468,0,0,22
45.380859375,100.244140625,0.78076171875,20.8740234375,0.14599609375,True,0.06953369140625,5.504150390625,2810,14,444,0,0,42
33.037109375,59.111328125,0.65673828125,80.2001953125,0.32080078125,False,0.27062744140625,46.703369140625,2381,17,438,0,0,45
41.630859375,59.111328125,0.65673828125,80.2001953125,0.32080078125,False,0.27062744140625,46.703369140625,2336,17,392,0,0,91
33.037109375,73.994140625,0.65673828125,80.2001953125,0.32080078125,False,0.27062744140625,46.703369140625,2805,16,444,0,0,40
33.037109375,59.111328125,0.84326171875,80.2001953125,0.32080078125,False,0.27062744140625,46.703369140625,1983,9,481,0,0,10
33.037109375,59.111328125,0.65673828125,36.4990234375,0.32080078125,False,0.27062744140625,46.703369140625,2344,15,440,0,0,45
33.037109375,59.111328125,0.65673828125,80.2001953125,0.45849609375,False,0.27062744140625,46.703369140625,1794,16,446,0,0,38
33.037109375,59.111328125,0.65673828125,80.2001953125,0.32080078125,False,0.27062744140625,46.703369140625,2092,10,456,0,0,34
33.037109375,59.111328125,0.65673828125,80.2001953125,0.32080078125,False,0.40984619140625,46.703369140625,2008,11,440,0,0,49
33.037109375,59.111328125,0.65673828125,80.2001953125,0.32080078125,False,0.27062744140625,86.347900390625,2075,13,445,0,0,42
33.037109375,73.994140625,0.84326171875,36.4990234375,0.45849609375,False,0.40984619140625,86.347900390625,2417,15,441,0,0,44
41.630859375,59.111328125,0.84326171875,36.4990234375,0.45849609375,False,0.40984619140625,86.347900390625,2076,10,445,0,0,45
41.630859375,73.994140625,0.65673828125,36.4990234375,0.45849609375,False,0.40984619140625,86.347900390625,1620,19,466,0,0,15
41.630859375,73.994140625,0.84326171875,80.2001953125,0.45849609375,False,0.40984619140625,86.347900390625,2200,12,447,0,0,41
41.630859375,73.994140625,0.84326171875,36.4990234375,0.32080078125,False,0.40984619140625,86.347900390625,1901,12,448,0,0,40
41.630859375,73.994140625,0.84326171875,36.4990234375,0.45849609375,False,0.40984619140625,86.347900390625,1520,20,477,0,0,3
41.630859375,73.994140625,0.84326171875,36.4990234375,0.45849609375,False,0.27062744140625,86.347900390625,2023,17,435,0,0,48
41.630859375,73.994140625,0.84326171875,36.4990234375,0.45849609375,False,0.40984619140625,46.703369140625,2285,8,442,0,0,50
41.630859375,73.994140625,0.84326171875,36.4990234375,0.45849609375,False,0.40984619140625,86.347900390625,2211,9,438,0,0,53
43.037109375,89.111328125,0.15673828125,205.2001953125,0.82080078125,True,0.02312744140625,96.453369140625,1992,7,447,0,0,46
31.630859375,89.111328125,0.15673828125,205.2001953125,0.82080078125,True,0.02312744140625,96.453369140625,2931,12,447,0,0,41
43.037109375,103.994140625,0.15673828125,205.2001953125,0.82080078125,True,0.02312744140625,96.453369140625,2249,20,425,0,0,55
43.037109375,89.111328125,0.34326171875,205.2001953125,0.82080078125,True,0.02312744140625,96.453369140625,2052,13,430,0,0,57
43.037109375,89.111328125,0.15673828125,161.4990234375,0.82080078125,True,0.02312744140625,96.453369140625,2370,15,421,0,0,64
43.037109375,89.111328125,0.15673828125,205.2001953125,0.95849609375,True,0.02312744140625,96.453369140625,2114,13,440,0,0,47
43.037109375,89.111328125,0.15673828125,205.2001953125,0.82080078125,True,0.02312744140625,96.453369140625,1974,16,451,0,0,33
43.037109375,89.111328125,0.15673828125,205.2001953125,0.82080078125,True,0.16234619140625,96.453369140625,1401,19,478,0,0,3
43.037109375,89.111328125,0.15673828125,205.2001953125,0.82080078125,True,0.02312744140625,36.597900390625,1654,16,447,0,0,37
43.037109375,103.994140625,0.34326171875,161.4990234375,0.95849609375,True,0.16234619140625,36.597900390625,2062,11,446,0,0,43
31.630859375,89.111328125,0.34326171875,161.4990234375,0.95849609375,True,0.16234619140625,36.597900390625,2130,11,441,0,0,48
31.630859375,103.994140625,0.15673828125,161.4990234375,0.95849609375,True,0.16234619140625,36.597900390625,2895,16,447,0,0,37
31.630859375,103.994140625,0.34326171875,205.2001953125,0.95849609375,True,0.16234619140625,36.597900390625,2774,13,417,0,0,70
31.630859375,103.994140625,0.34326171875,161.4990234375,0.82080078125,True,0.16234619140625,36.597900390625,2112,11,439,0,0,50
31.630859375,103.994140625,0.34326171875,161.4990234375,0.95849609375,True,0.16234619140625,36.597900390625,1801,19,464,0,0,17
31.630859375,103.994140625,0.34326171875,161.4990234375,0.95849609375,True,0.02312744140625,36.597900390625,2123,14,444,0,0,42
31.630859375,103.994140625,0.34326171875,161.4990234375,0.95849609375,True,0.16234619140625,96.453369140625,1785,16,472,0,0,12
31.630859375,103.994140625,0.34326171875,161.4990234375,0.95849609375,True,0.16234619140625,36.597900390625,1945,12,447,0,0,41
48.037109375,74.111328125,0.90673828125,17.7001953125,0.57080078125,True,0.39437744140625,71.578369140625,2269,9,453,0,0,38
36.630859375,74.111328125,0.90673828125,17.7001953125,0.57080078125,True,0.39437744140625,71.578369140625,2101,18,431,0,0,51
48.037109375,88.994140625,0.90673828125,17.7001953125,0.57080078125,True,0.39437744140625,71.578369140625,774,0,4,0,0,496
48.037109375,74.111328125,0.09326171875,17.7001953125,0.57080078125,True,0.39437744140625,71.578369140625,1710,15,428,0,0,57
48.037109375,74.111328125,0.90673828125,223.9990234375,0.57080078125,True,0.39437744140625,71.578369140625,2226,13,437,0,0,50
48.037109375,74.111328125,0.90673828125,17.7001953125,0.20849609375,True,0.39437744140625,71.578369140625,2133,3,437,0,0,60
48.037109375,74.111328125,0.90673828125,17.7001953125,0.57080078125,False,0.39437744140625,71.578369140625,1734,6,434,0,0,60
48.037109375,74.111328125,0.90673828125,17.7001953125,0.57080078125,True,0.038596191406249994,71.578369140625,2125,23,423,0,0,54
48.037109375,74.111328125,0.90673828125,17.7001953125,0.57080078125,True,0.39437744140625,61.472900390625,1311,22,476,0,0,2
48.037109375,88.994140625,0.09326171875,223.9990234375,0.20849609375,False,0.038596191406249994,61.472900390625,1838,19,438,0,0,43
36.630859375,74.111328125,0.09326171875,223.9990234375,0.20849609375,False,0.038596191406249994,61.472900390625,1941,9,452,0,0,39
36.630859375,88.994140625,0.90673828125,223.9990234375,0.20849609375,False,0.038596191406249994,61.472900390625,1398,20,477,0,0,3
36.630859375,88.994140625,0.09326171875,17.7001953125,0.20849609375,False,0.038596191406249994,61.472900390625,1736,30,443,0,0,27
36.630859375,88.994140625,0.09326171875,223.9990234375,0.57080078125,False,0.038596191406249994,61.472900390625,1737,13,466,0,0,21
36.630859375,88.994140625,0.09326171875,223.9990234375,0.20849609375,True,0.038596191406249994,61.472900390625,1799,15,452,0,0,33
36.630859375,88.994140625,0.09326171875,223.9990234375,0.20849609375,False,0.39437744140625,61.472900390625,2159,13,448,0,0,39
36.630859375,88.994140625,0.09326171875,223.9990234375,0.20849609375,False,0.038596191406249994,71.578369140625,2075,9,443,0,0,48
36.630859375,88.994140625,0.09326171875,223.9990234375,0.20849609375,False,0.038596191406249994,61.472900390625,2422,12,439,0,0,49
38.037109375,104.111328125,0.40673828125,142.7001953125,0.07080078125,False,0.14687744140625,21.828369140625,2419,11,434,0,0,55
46.630859375,104.111328125,0.40673828125,142.7001953125,0.07080078125,False,0.14687744140625,21.828369140625,1624,26,471,0,0,3
38.037109375,58.994140625,0.40673828125,142.7001953125,0.07080078125,False,0.14687744140625,21.828369140625,1935,16,439,0,0,45
38.037109375,104.111328125,0.59326171875,142.7001953125,0.07080078125,False,0.14687744140625,21.828369140625,1730,15,436,0,0,49
38.037109375,104.111328125,0.40673828125,98.9990234375,0.07080078125,False,0.14687744140625,21.828369140625,1854,13,443,0,0,44
38.037109375,104.111328125,0.40673828125,142.7001953125,0.70849609375,False,0.14687744140625,21.828369140625,1852,8,441,0,0,51
38.037109375,104.111328125,0.40673828125,142.7001953125,0.07080078125,True,0.14687744140625,21.828369140625,1610,21,464,0,0,15
38.037109375,104.111328125,0.40673828125,142.7001953125,0.07080078125,False,0.28609619140625,21.828369140625,2244,12,452,0,0,36
38.037109375,104.111328125,0.40673828125,142.7001953125,0.07080078125,False,0.14687744140625,11.722900390625,1829,18,446,0,0,36
38.037109375,58.994140625,0.59326171875,98.9990234375,0.70849609375,True,0.28609619140625,11.722900390625,1746,19,456,0,0,25
46.630859375,104.111328125,0.59326171875,98.9990234375,0.70849609375,True,0.28609619140625,11.722900390625,1819,16,437,0,0,47
46.630859375,58.994140625,0.40673828125,98.9990234375,0.70849609375,True,0.28609619140625,11.722900390625,2170,10,449,0,0,41
46.630859375,58.994140625,0.59326171875,142.7001953125,0.70849609375,True,0.28609619140625,11.722900390625,1886,13,431,0,0,56
46.630859375,58.994140625,0.59326171875,98.9990234375,0.07080078125,True,0.28609619140625,11.722900390625,1327,25,472,0,0,3
46.630859375,58.994140625,0.59326171875,98.9990234375,0.70849609375,False,0.28609619140625,11.722900390625,2066,15,438,0,0,47
46.630859375,58.994140625,0.59326171875,98.9990234375,0.70849609375,True,0.14687744140625,11.722900390625,2213,15,446,0,0,39
46.630859375,58.994140625,0.59326171875,98.9990234375,0.70849609375,True,0.28609619140625,21.828369140625,2083,4,472,0,0,24
46.630859375,58.994140625,0.59326171875,98.9990234375,0.70849609375,True,0.28609619140625,11.722900390625,2483,11,425,0,0,64
35.537109375,66.611328125,0.03173828125,173.9501953125,0.19580078125,False,0.45625244140625,59.140869140625,1820,15,454,0,0,31
39.130859375,66.611328125,0.03173828125,173.9501953125,0.19580078125,False,0.45625244140625,59.140869140625,1671,18,447,0,0,35
35.537109375,96.494140625,0.03173828125,173.9501953125,0.19580078125,False,0.45625244140625,59.140869140625,2417,13,429,0,0,58
35.537109375,66.611328125,0.21826171875,173.9501953125,0.19580078125,False,0.45625244140625,59.140869140625,1803,16,480,0,0,4
35.537109375,66.611328125,0.03173828125,67.7490234375,0.19580078125,False,0.45625244140625,59.140869140625,2227,19,419,0,0,62
35.537109375,66.611328125,0.03173828125,173.9501953125,0.08349609375,False,0.45625244140625,59.140869140625,2254,17,439,0,0,44
35.537109375,66.611328125,0.03173828125,173.9501953125,0.19580078125,True,0.45625244140625,59.140869140625,2391,18,435,0,0,47
35.537109375,66.611328125,0.03173828125,173.9501953125,0.19580078125,False,0.34797119140625,59.140869140625,2425,8,430,0,0,62
35.537109375,66.611328125,0.03173828125,173.9501953125,0.19580078125,False,0.45625244140625,24.160400390625,2051,23,425,0,0,52
35.537109375,96.494140625,0.21826171875,67.7490234375,0.08349609375,True,0.34797119140625,24.160400390625,2035,10,445,0,0,45
39.130859375,66.611328125,0.21826171875,67.7490234375,0.08349609375,True,0.34797119140625,24.160400390625,2363,15,453,0,0,32
39.130859375,96.494140625,0.03173828125,67.7490234375,0.08349609375,True,0.34797119140625,24.160400390625,1607,24,456,0,0,20
