,infected,recovered,fatalities,infected_known,susceptible,severity0,severity1,severity2,positive,number_of_tests
284,557,3,0,422,1440,212,264,65,,
285,557,3,0,422,1440,214,264,65,,
286,557,3,0,422,1440,215,263,66,,
287,560,3,0,422,1437,217,260,69,,
288,561,3,0,422,1436,216,262,69,,
289,561,3,0,422,1436,216,262,70,,
290,563,3,0,431,1434,216,263,70,9.0,100.0
291,564,3,0,431,1433,216,263,70,,
292,564,3,0,431,1433,215,264,70,,
293,564,3,0,431,1433,215,264,70,,
294,563,4,0,430,1433,215,265,70,,
295,563,4,0,430,1433,216,266,70,,
296,564,4,0,430,1432,217,263,73,,
297,564,4,0,430,1432,215,265,73,,
298,563,5,0,429,1432,216,266,73,,
299,563,5,0,429,1432,217,266,74,,
300,563,5,0,443,1432,216,267,74,14.0,100.0
301,564,5,0,443,1431,218,265,76,,
302,564,5,0,443,1431,216,267,76,,
303,564,5,0,443,1431,216,266,77,,
304,565,5,0,443,1430,216,266,78,,
305,567,5,0,443,1428,216,266,78,,
306,568,5,0,443,1427,215,267,78,,
307,567,7,0,441,1426,217,268,78,,
308,568,7,0,441,1425,218,267,79,,
309,569,7,0,441,1424,218,266,80,,
310,569,7,0,452,1424,220,266,80,11.0,100.0
311,568,8,0,451,1424,221,266,80,,
312,567,9,0,450,1424,221,266,80,,
313,567,9,0,450,1424,221,265,81,,
314,566,10,0,449,1424,220,265,82,,
315,568,10,0,449,1422,218,266,83,,
316,571,10,0,449,1419,218,266,84,,
317,573,10,0,449,1417,217,266,85,,
318,573,10,0,449,1417,216,266,86,,
319,572,11,0,448,1417,215,266,87,,
320,571,12,0,465,1417,213,268,87,18.0,100.0
321,571,12,0,465,1417,213,269,87,,
322,570,13,0,464,1417,213,268,88,,
323,570,13,0,464,1417,209,272,88,,
324,570,13,0,464,1417,209,273,88,,
325,570,13,0,464,1417,210,274,88,,
326,569,14,0,463,1417,211,273,89,,
327,568,15,0,462,1417,211,274,89,,
328,570,16,0,462,1414,212,274,89,,
329,571,16,0,462,1413,213,273,90,,
330,572,16,0,476,1412,213,273,90,14.0,100.0
331,572,16,0,476,1412,213,273,90,,
332,572,16,0,476,1412,211,275,90,,
333,572,16,0,476,1412,211,275,90,,
334,573,16,0,476,1411,211,275,90,,
335,573,16,0,476,1411,212,275,91,,
336,573,16,0,476,1411,214,276,91,,
337,572,17,0,475,1411,216,276,91,,
338,572,18,0,475,1410,216,275,92,,
339,573,18,0,475,1409,216,275,92,,
340,573,18,0,486,1409,215,276,92,11.0,100.0
341,573,18,0,486,1409,215,276,92,,
342,574,18,0,486,1408,215,275,93,,
